Technique_ID,Technique_Name,Sector,Count_Unique_Sources,Sample_Sources
T1059.007,JavaScript,Transportation/Logistics,6,Operation Dust Storm(campaign); Kimsuky(intrusion-set); FIN7(intrusion-set); LazyScripter(intrusion-set); Cobalt Group(intrusion-set)
T1059.009,Cloud API,Education,1,APT29(intrusion-set)
T1059.009,Cloud API,Government/Public,1,APT29(intrusion-set)
T1059.009,Cloud API,Manufacturing/Industrial,1,APT29(intrusion-set)
T1059.009,Cloud API,Retail/Consumer,1,APT29(intrusion-set)
T1059.009,Cloud API,Transportation/Logistics,1,APT29(intrusion-set)
T1059.010,AutoHotKey & AutoIT,Finance,2,Lumma Stealer(malware); Melcoz(malware)
T1059.010,AutoHotKey & AutoIT,Government/Public,1,APT39(intrusion-set)
T1059.010,AutoHotKey & AutoIT,Healthcare,1,APT39(intrusion-set)
T1059.010,AutoHotKey & AutoIT,Telecom,1,APT39(intrusion-set)
T1059.010,AutoHotKey & AutoIT,Transportation/Logistics,1,Melcoz(malware)
T1059.011,Lua,Energy/Utilities,1,PoetRAT(malware)
T1059.011,Lua,Government/Public,1,PoetRAT(malware)
T1059.011,Lua,Retail/Consumer,1,Remsec(malware)
T1059.011,Lua,Transportation/Logistics,1,PoetRAT(malware)
T1059.012,Hypervisor CLI,Retail/Consumer,1,Royal(malware)
T1068,Exploitation for Privilege Escalation,Education,6,ShadowRay(campaign); HAFNIUM(intrusion-set); Turla(intrusion-set); APT29(intrusion-set); Tonto Team(intrusion-set)
T1068,Exploitation for Privilege Escalation,Energy/Utilities,7,OilRig(intrusion-set); BITTER(intrusion-set); Tonto Team(intrusion-set); LAPSUS$(intrusion-set); Threat Group-3390(intrusion-set)
T1068,Exploitation for Privilege Escalation,Finance,7,FIN6(intrusion-set); Scattered Spider(intrusion-set); OilRig(intrusion-set); Tonto Team(intrusion-set); Cobalt Group(intrusion-set)
T1068,Exploitation for Privilege Escalation,Government/Public,13,APT32(intrusion-set); HAFNIUM(intrusion-set); ZIRCONIUM(intrusion-set); OilRig(intrusion-set); Turla(intrusion-set)
T1068,Exploitation for Privilege Escalation,Healthcare,7,ShadowRay(campaign); FIN6(intrusion-set); Scattered Spider(intrusion-set); Turla(intrusion-set); Tonto Team(intrusion-set)
T1068,Exploitation for Privilege Escalation,Manufacturing/Industrial,8,Scattered Spider(intrusion-set); OilRig(intrusion-set); APT29(intrusion-set); LAPSUS$(intrusion-set); Threat Group-3390(intrusion-set)
T1068,Exploitation for Privilege Escalation,Retail/Consumer,12,ShadowRay(campaign); Volt Typhoon(intrusion-set); FIN6(intrusion-set); Scattered Spider(intrusion-set); APT29(intrusion-set)
T1068,Exploitation for Privilege Escalation,Technology/IT,6,Volt Typhoon(intrusion-set); Scattered Spider(intrusion-set); Tonto Team(intrusion-set); LAPSUS$(intrusion-set); Threat Group-3390(intrusion-set)
T1068,Exploitation for Privilege Escalation,Telecom,4,ShadowRay(campaign); Scattered Spider(intrusion-set); OilRig(intrusion-set); LAPSUS$(intrusion-set)
T1068,Exploitation for Privilege Escalation,Transportation/Logistics,6,APT29(intrusion-set); APT28(intrusion-set); Cobalt Group(intrusion-set); Stuxnet(malware); Wingbird(malware)
T1069,Permission Groups Discovery,Education,1,APT41(intrusion-set)
T1069,Permission Groups Discovery,Finance,4,APT41(intrusion-set); FIN13(intrusion-set); TrickBot(malware); IcedID(malware)
T1069,Permission Groups Discovery,Government/Public,4,SolarWinds Compromise(campaign); APT3(intrusion-set); Carbon(malware); ShimRatReporter(tool)
T1069,Permission Groups Discovery,Healthcare,2,APT41(intrusion-set); FIN13(intrusion-set)
T1069,Permission Groups Discovery,Manufacturing/Industrial,1,SolarWinds Compromise(campaign)
T1069,Permission Groups Discovery,Retail/Consumer,4,Volt Typhoon(intrusion-set); APT41(intrusion-set); FIN13(intrusion-set); TrickBot(malware)
T1069,Permission Groups Discovery,Technology/IT,3,SolarWinds Compromise(campaign); Volt Typhoon(intrusion-set); APT41(intrusion-set)
T1069,Permission Groups Discovery,Telecom,2,SolarWinds Compromise(campaign); APT41(intrusion-set)
T1069,Permission Groups Discovery,Transportation/Logistics,3,SolarWinds Compromise(campaign); APT41(intrusion-set); ShimRatReporter(tool)
T1069.001,Local Groups,Education,2,Turla(intrusion-set); Tonto Team(intrusion-set)
T1069.001,Local Groups,Energy/Utilities,6,Operation Wocao(campaign); OilRig(intrusion-set); Tonto Team(intrusion-set); HEXANE(intrusion-set); Helminth(malware)
T1069.001,Local Groups,Finance,5,Operation Wocao(campaign); admin@338(intrusion-set); OilRig(intrusion-set); Tonto Team(intrusion-set); QakBot(malware)
T1069.001,Local Groups,Government/Public,7,Operation Wocao(campaign); OilRig(intrusion-set); Turla(intrusion-set); Tonto Team(intrusion-set); Flagpro(malware)
T1069.001,Local Groups,Healthcare,2,Turla(intrusion-set); Tonto Team(intrusion-set)
T1069.001,Local Groups,Manufacturing/Industrial,3,Operation CuckooBees(campaign); OilRig(intrusion-set); PoshC2(tool)
T1069.001,Local Groups,Retail/Consumer,5,Operation Wocao(campaign); Volt Typhoon(intrusion-set); Cobalt Strike(malware); SILENTTRINITY(tool); PoshC2(tool)
T1069.001,Local Groups,Technology/IT,4,Operation CuckooBees(campaign); Volt Typhoon(intrusion-set); Tonto Team(intrusion-set); Exbyte(malware)
T1069.001,Local Groups,Telecom,2,OilRig(intrusion-set); HEXANE(intrusion-set)
T1069.001,Local Groups,Transportation/Logistics,2,Operation Wocao(campaign); Chimera(intrusion-set)
T1069.002,Domain Groups,Education,3,Turla(intrusion-set); INC Ransom(intrusion-set); LAPSUS$(intrusion-set)
T1069.002,Domain Groups,Energy/Utilities,9,FIN7(intrusion-set); OilRig(intrusion-set); Ke3chang(intrusion-set); LAPSUS$(intrusion-set); Gootloader(malware)
T1069.002,Domain Groups,Finance,4,FIN7(intrusion-set); OilRig(intrusion-set); BADHATCH(malware); Gootloader(malware)
T1069.002,Domain Groups,Government/Public,10,SolarWinds Compromise(campaign); Dragonfly(intrusion-set); OilRig(intrusion-set); Ke3chang(intrusion-set); Turla(intrusion-set)
T1069.002,Domain Groups,Healthcare,6,FIN7(intrusion-set); Turla(intrusion-set); INC Ransom(intrusion-set); LAPSUS$(intrusion-set); Gootloader(malware)
T1069.002,Domain Groups,Manufacturing/Industrial,6,SolarWinds Compromise(campaign); Dragonfly(intrusion-set); OilRig(intrusion-set); INC Ransom(intrusion-set); LAPSUS$(intrusion-set)
T1069.002,Domain Groups,Retail/Consumer,6,Volt Typhoon(intrusion-set); FIN7(intrusion-set); BADHATCH(malware); Cobalt Strike(malware); SILENTTRINITY(tool)
T1069.002,Domain Groups,Technology/IT,4,SolarWinds Compromise(campaign); Volt Typhoon(intrusion-set); LAPSUS$(intrusion-set); BADHATCH(malware)
T1069.002,Domain Groups,Telecom,3,SolarWinds Compromise(campaign); OilRig(intrusion-set); LAPSUS$(intrusion-set)
T1069.002,Domain Groups,Transportation/Logistics,3,SolarWinds Compromise(campaign); FIN7(intrusion-set); REvil(malware)
T1069.003,Cloud Groups,Finance,1,C0027(campaign)
T1069.003,Cloud Groups,Telecom,1,C0027(campaign)
T1070,Indicator Removal,Energy/Utilities,2,BlackEnergy(malware); Rising Sun(malware)
T1070,Indicator Removal,Finance,6,Cutting Edge(campaign); Sardonic(malware); Bankshot(malware); Rising Sun(malware); Metamorfo(malware)
T1070,Indicator Removal,Government/Public,7,Cutting Edge(campaign); SolarWinds Compromise(campaign); APT5(intrusion-set); Rising Sun(malware); Flagpro(malware)
T1070,Indicator Removal,Manufacturing/Industrial,5,Cutting Edge(campaign); SolarWinds Compromise(campaign); Stuxnet(malware); Bankshot(malware); ShadowPad(malware)
T1070,Indicator Removal,Retail/Consumer,6,MultiLayer Wiper(malware); Sibot(malware); IPsec Helper(malware); Maze(malware); SILENTTRINITY(tool)
T1070,Indicator Removal,Technology/IT,3,Cutting Edge(campaign); SolarWinds Compromise(campaign); HermeticWiper(malware)
T1070,Indicator Removal,Telecom,3,Cutting Edge(campaign); SolarWinds Compromise(campaign); APT5(intrusion-set)
T1070,Indicator Removal,Transportation/Logistics,6,SolarWinds Compromise(campaign); Lazarus Group(intrusion-set); Stuxnet(malware); Bankshot(malware); BlackEnergy(malware)
T1070.001,Clear Windows Event Logs,Education,2,APT41(intrusion-set); HAFNIUM(intrusion-set)
T1070.001,Clear Windows Event Logs,Energy/Utilities,5,Operation Wocao(campaign); Olympic Destroyer(malware); BlackEnergy(malware); KillDisk(malware); Wevtutil(tool)
T1070.001,Clear Windows Event Logs,Finance,8,Operation Wocao(campaign); APT38(intrusion-set); Indrik Spider(intrusion-set); APT41(intrusion-set); FIN5(intrusion-set)
T1070.001,Clear Windows Event Logs,Government/Public,11,Operation Wocao(campaign); Dragonfly(intrusion-set); APT32(intrusion-set); HAFNIUM(intrusion-set); Aquatic Panda(intrusion-set)
T1070.001,Clear Windows Event Logs,Healthcare,3,APT41(intrusion-set); Play(intrusion-set); FIN8(intrusion-set)
T1070.001,Clear Windows Event Logs,Manufacturing/Industrial,3,Dragonfly(intrusion-set); Aquatic Panda(intrusion-set); Mafalda(malware)
T1070.001,Clear Windows Event Logs,Retail/Consumer,10,Operation Wocao(campaign); Volt Typhoon(intrusion-set); APT41(intrusion-set); FIN8(intrusion-set); Olympic Destroyer(malware)
T1070.001,Clear Windows Event Logs,Technology/IT,5,Volt Typhoon(intrusion-set); APT41(intrusion-set); Aquatic Panda(intrusion-set); FIN8(intrusion-set); HermeticWiper(malware)
T1070.001,Clear Windows Event Logs,Telecom,2,APT41(intrusion-set); Aquatic Panda(intrusion-set)
T1070.001,Clear Windows Event Logs,Transportation/Logistics,8,Operation Wocao(campaign); APT38(intrusion-set); APT41(intrusion-set); Chimera(intrusion-set); APT28(intrusion-set)
T1070.002,Clear Linux or Mac System Logs,Energy/Utilities,1,JumbledPath(malware)
T1070.002,Clear Linux or Mac System Logs,Retail/Consumer,1,Rocke(intrusion-set)
T1070.002,Clear Linux or Mac System Logs,Telecom,1,Salt Typhoon(intrusion-set)
T1070.002,Clear Linux or Mac System Logs,Transportation/Logistics,1,Sea Turtle(intrusion-set)
T1070.003,Clear Command History,Education,2,APT41(intrusion-set); menuPass(intrusion-set)
T1070.003,Clear Command History,Energy/Utilities,1,menuPass(intrusion-set)
T1070.003,Clear Command History,Finance,2,APT41(intrusion-set); menuPass(intrusion-set)
T1070.003,Clear Command History,Government/Public,4,menuPass(intrusion-set); Aquatic Panda(intrusion-set); APT5(intrusion-set); Magic Hound(intrusion-set)
T1070.003,Clear Command History,Healthcare,2,APT41(intrusion-set); menuPass(intrusion-set)
T1070.003,Clear Command History,Manufacturing/Industrial,2,menuPass(intrusion-set); Aquatic Panda(intrusion-set)
T1070.003,Clear Command History,Retail/Consumer,1,APT41(intrusion-set)
T1070.003,Clear Command History,Technology/IT,3,APT41(intrusion-set); menuPass(intrusion-set); Aquatic Panda(intrusion-set)
T1070.003,Clear Command History,Telecom,3,APT41(intrusion-set); Aquatic Panda(intrusion-set); APT5(intrusion-set)
T1070.003,Clear Command History,Transportation/Logistics,3,APT41(intrusion-set); menuPass(intrusion-set); Lazarus Group(intrusion-set)
T1070.004,File Deletion,Education,7,Kimsuky(intrusion-set); APT41(intrusion-set); menuPass(intrusion-set); APT29(intrusion-set); INC Ransom(intrusion-set)
T1070.004,File Deletion,Energy/Utilities,25,KV Botnet Activity(campaign); 2015 Ukraine Electric Power Attack(campaign); Operation Wocao(campaign); menuPass(intrusion-set); Sandworm Team(intrusion-set)
T1070.004,File Deletion,Finance,38,Cutting Edge(campaign); Operation Wocao(campaign); APT38(intrusion-set); APT41(intrusion-set); Evilnum(intrusion-set)
T1070.004,File Deletion,Government/Public,56,Operation Dream Job(campaign); Cutting Edge(campaign); SolarWinds Compromise(campaign); ArcaneDoor(campaign); Operation Wocao(campaign)
T1070.004,File Deletion,Healthcare,14,APT41(intrusion-set); menuPass(intrusion-set); FIN6(intrusion-set); APT18(intrusion-set); APT39(intrusion-set)
T1070.004,File Deletion,Manufacturing/Industrial,28,Cutting Edge(campaign); SolarWinds Compromise(campaign); Kimsuky(intrusion-set); Dragonfly(intrusion-set); menuPass(intrusion-set)
T1070.004,File Deletion,Retail/Consumer,27,APT41 DUST(campaign); Operation Wocao(campaign); Volt Typhoon(intrusion-set); APT41(intrusion-set); FIN6(intrusion-set)
T1070.004,File Deletion,Technology/IT,18,Cutting Edge(campaign); SolarWinds Compromise(campaign); Volt Typhoon(intrusion-set); APT41(intrusion-set); menuPass(intrusion-set)
T1070.004,File Deletion,Telecom,19,KV Botnet Activity(campaign); Cutting Edge(campaign); SolarWinds Compromise(campaign); APT41(intrusion-set); APT39(intrusion-set)
T1070.004,File Deletion,Transportation/Logistics,34,SolarWinds Compromise(campaign); APT41 DUST(campaign); Operation Wocao(campaign); APT38(intrusion-set); Kimsuky(intrusion-set)
T1070.005,Network Share Connection Removal,Energy/Utilities,2,Threat Group-3390(intrusion-set); Net(tool)
T1070.005,Network Share Connection Removal,Government/Public,2,Threat Group-3390(intrusion-set); RobbinHood(malware)
T1070.005,Network Share Connection Removal,Manufacturing/Industrial,1,Threat Group-3390(intrusion-set)
T1070.005,Network Share Connection Removal,Retail/Consumer,1,InvisiMole(malware)
T1070.005,Network Share Connection Removal,Technology/IT,1,Threat Group-3390(intrusion-set)
T1070.006,Timestomp,Education,2,Kimsuky(intrusion-set); APT29(intrusion-set)
T1070.006,Timestomp,Energy/Utilities,1,SEASHARPEE(malware)
T1070.006,Timestomp,Finance,5,Cutting Edge(campaign); APT38(intrusion-set); Bankshot(malware); PingPull(malware); FALLCHILL(malware)
T1070.006,Timestomp,Government/Public,11,Cutting Edge(campaign); SolarWinds Compromise(campaign); Kimsuky(intrusion-set); APT32(intrusion-set); APT29(intrusion-set)
T1070.006,Timestomp,Healthcare,1,BitPaymer(malware)
T1070.006,Timestomp,Manufacturing/Industrial,8,Cutting Edge(campaign); SolarWinds Compromise(campaign); Kimsuky(intrusion-set); APT29(intrusion-set); Stuxnet(malware)
T1070.006,Timestomp,Retail/Consumer,9,Rocke(intrusion-set); APT29(intrusion-set); Ninja(malware); InvisiMole(malware); POSHSPY(malware)
T1070.006,Timestomp,Technology/IT,2,Cutting Edge(campaign); SolarWinds Compromise(campaign)
T1070.006,Timestomp,Telecom,5,Cutting Edge(campaign); SolarWinds Compromise(campaign); APT5(intrusion-set); PingPull(malware); FALLCHILL(malware)
T1070.006,Timestomp,Transportation/Logistics,12,SolarWinds Compromise(campaign); APT38(intrusion-set); Kimsuky(intrusion-set); APT29(intrusion-set); Chimera(intrusion-set)
T1070.007,Clear Network Connection History and Configurations,Retail/Consumer,1,Volt Typhoon(intrusion-set)
T1070.007,Clear Network Connection History and Configurations,Technology/IT,1,Volt Typhoon(intrusion-set)
T1070.008,Clear Mailbox Data,Government/Public,2,SolarWinds Compromise(campaign); LunarMail(malware)
T1070.008,Clear Mailbox Data,Manufacturing/Industrial,1,SolarWinds Compromise(campaign)
T1070.008,Clear Mailbox Data,Technology/IT,1,SolarWinds Compromise(campaign)
T1070.008,Clear Mailbox Data,Telecom,1,SolarWinds Compromise(campaign)
T1070.008,Clear Mailbox Data,Transportation/Logistics,1,SolarWinds Compromise(campaign)
T1070.009,Clear Persistence,Finance,1,Pillowmint(malware)
T1070.009,Clear Persistence,Healthcare,1,Bazar(malware)
T1070.009,Clear Persistence,Manufacturing/Industrial,1,Bazar(malware)
T1070.009,Clear Persistence,Retail/Consumer,1,IPsec Helper(malware)
T1070.009,Clear Persistence,Transportation/Logistics,2,RTM(malware); Bazar(malware)
T1071,Application Layer Protocol,Education,1,INC Ransom(intrusion-set)
T1071,Application Layer Protocol,Government/Public,2,FrostyGoop Incident(campaign); Magic Hound(intrusion-set)
T1071,Application Layer Protocol,Healthcare,1,INC Ransom(intrusion-set)
T1071,Application Layer Protocol,Manufacturing/Industrial,1,INC Ransom(intrusion-set)
T1071,Application Layer Protocol,Retail/Consumer,1,Rocke(intrusion-set)
T1071,Application Layer Protocol,Transportation/Logistics,1,QUIETEXIT(malware)
T1071.001,Web Protocols,Education,9,C0021(campaign); Kimsuky(intrusion-set); APT41(intrusion-set); HAFNIUM(intrusion-set); SilverTerrier(intrusion-set)
T1071.001,Web Protocols,Energy/Utilities,34,2015 Ukraine Electric Power Attack(campaign); Indian Critical Infrastructure Intrusions(campaign); C0021(campaign); Juicy Mix(campaign); Outer Space(campaign)
T1071.001,Web Protocols,Finance,38,Night Dragon(campaign); Operation Wocao(campaign); APT38(intrusion-set); APT41(intrusion-set); OilRig(intrusion-set)
T1071.001,Web Protocols,Government/Public,68,Operation Dream Job(campaign); C0021(campaign); SolarWinds Compromise(campaign); ArcaneDoor(campaign); Operation Wocao(campaign)
T1071.001,Web Protocols,Healthcare,14,C0021(campaign); APT41(intrusion-set); APT18(intrusion-set); APT39(intrusion-set); Tropic Trooper(intrusion-set)
T1071.001,Web Protocols,Manufacturing/Industrial,34,SolarWinds Compromise(campaign); Operation CuckooBees(campaign); Night Dragon(campaign); Kimsuky(intrusion-set); APT18(intrusion-set)
T1071.001,Web Protocols,Retail/Consumer,32,C0018(campaign); APT41 DUST(campaign); Operation Wocao(campaign); APT41(intrusion-set); Rocke(intrusion-set)
T1071.001,Web Protocols,Technology/IT,14,SolarWinds Compromise(campaign); Operation CuckooBees(campaign); APT41(intrusion-set); APT18(intrusion-set); SilverTerrier(intrusion-set)
T1071.001,Web Protocols,Telecom,17,SolarWinds Compromise(campaign); Versa Director Zero Day Exploitation(campaign); APT41(intrusion-set); MuddyWater(intrusion-set); APT39(intrusion-set)
T1071.001,Web Protocols,Transportation/Logistics,40,Indian Critical Infrastructure Intrusions(campaign); SolarWinds Compromise(campaign); APT41 DUST(campaign); Operation Wocao(campaign); APT38(intrusion-set)
T1071.002,File Transfer Protocols,Education,3,Kimsuky(intrusion-set); APT41(intrusion-set); SilverTerrier(intrusion-set)
T1071.002,File Transfer Protocols,Energy/Utilities,2,PoetRAT(malware); CARROTBALL(tool)
T1071.002,File Transfer Protocols,Finance,3,APT41(intrusion-set); BADHATCH(malware); Regin(malware)
T1071.002,File Transfer Protocols,Government/Public,4,Kimsuky(intrusion-set); Dragonfly(intrusion-set); Regin(malware); PoetRAT(malware)
T1071.002,File Transfer Protocols,Healthcare,1,APT41(intrusion-set)
T1071.002,File Transfer Protocols,Manufacturing/Industrial,5,Kimsuky(intrusion-set); Dragonfly(intrusion-set); SilverTerrier(intrusion-set); Disco(malware); ShadowPad(malware)
